Beta max,Beta min,Beta mean,Beta std d,Beta Var,Alpha max,Alpha min,Alpha mean,Alpha std d,Alpha Var,Theta max,Theta min,Theta mean,Theta std d,Theta Var,Delta max,Delta min,Delta mean,Delta std d,Delta Var,Number
29.4206459,12.38608798,7.197907808,4.484921397,4.99E-06,3.14E-07,6.40E-08,6.59E-06,0.380400353,0.077304915,0.035267957,0.029563533,2.109916577,0.761474441,0.364601151,0.316558399,4.45174796,0.579843324,0.132933999,0.10020922,2
7.897914494,25.08923356,16.01085101,35.33610919,3.78E-08,0.000115573,5.89E-05,0.000118684,0.163735885,0.166122093,0.105484406,0.130833375,0.844864352,1.627590444,0.977345658,1.741360675,0.713795773,2.649050653,0.955204536,3.032337001,2
12.71361311,12.67163924,9.300138415,17.78588325,5.27E-08,5.81E-05,1.79E-05,0.000186496,0.22486899,0.07571726,0.063596505,0.124205478,1.176657349,0.689498101,0.618860401,1.278303968,1.384522516,0.475407631,0.382988196,1.634061034,2
262.1130003,468.7997279,1024.108395,1248.817723,6.53E-05,3.38E-05,4.38E-05,9.77E-05,3.055705496,3.588882961,5.3820154,4.658590445,17.31344239,36.02010919,56.67503041,64.09674616,299.7552873,1297.448266,3212.059071,4108.392869,2
25.19829853,10.82809703,65.80949203,108.1045997,3.95E-05,3.90E-06,0.000124677,0.000419498,0.297886489,0.098336955,0.287397445,0.524636449,1.621870137,0.804596605,3.15162755,5.794651694,2.630462741,0.647375697,9.932756217,33.57798826,2
31.00445182,30.77112104,57.6349731,107.5187355,0.000304532,4.55E-05,5.68E-06,0.000194677,0.465749468,0.202108224,0.217376717,0.652719143,2.616884294,2.047099342,2.829580809,7.008050239,6.848083409,4.190615715,8.006527557,49.11276815,2
18.04892368,10.20755233,9.845578917,16.0555712,4.97E-05,1.91E-05,3.62E-07,0.000125589,0.203519177,0.069788073,0.060032996,0.120948629,1.128903021,0.659742726,0.587531662,1.126256627,1.274422032,0.435260464,0.345193454,1.268453989,2
11.41589406,11.91942826,11.93034175,16.86545068,2.51E-05,3.59E-06,5.39E-09,3.32E-06,0.176035595,0.090217388,0.048950891,0.07249072,0.927944348,0.866787069,0.591986186,0.91642739,0.861080712,0.751319823,0.350447644,0.839839162,2
9.100267094,8.20076454,31.62296284,21.06329685,0.000132411,2.73E-06,2.04E-05,0.000115006,0.198632827,0.049847215,0.156883435,0.116774772,0.976205859,0.464748155,1.562041503,1.259615171,0.95297788,0.215990848,2.439973658,1.586630378,2
44.97026048,134.1080855,383.8363024,230.1915427,3.56E-05,3.50E-06,9.12E-08,0.000100936,0.638241812,0.986588451,2.754601614,1.282071305,3.767303733,9.105122951,26.27974188,14.6273934,14.19257742,82.90326395,690.6248331,213.9606378,2
21.08297744,20.13320844,25.30880615,150.5991961,1.63E-06,3.36E-07,1.73E-06,6.81E-05,0.332453586,0.123303512,0.168536326,0.576990534,1.914929475,1.22345684,1.809686917,7.449138829,3.666954895,1.49684664,3.274966736,55.48966929,2
43.71098258,653.6522903,2283.844934,15299.51416,0.000394704,7.20E-05,7.86E-05,0.004669925,0.517859542,2.819560276,16.486549,96.16224817,2.901961545,33.76129231,170.3222132,1092.388595,8.421380808,1139.824858,29009.65631,1193312.842,2
126.5625238,765.2740895,2678.792287,2752.125786,0.00010061,0.001902446,0.003200587,0.00806576,1.551193854,6.544912286,28.02070925,15.7203439,9.461175591,57.48302934,235.1940006,162.4966251,89.51384357,3304.298663,55316.21791,26405.15318,2
23.03219552,14.02442933,27.66194938,213.4105303,8.16E-06,6.32E-06,1.54E-06,2.29E-05,0.35257281,0.091204724,0.154517392,1.173023791,2.070724912,0.825867157,1.60578913,13.06004032,4.287901662,0.682056562,2.57855873,170.5646533,2
37.49675609,35.73391185,144.3730481,165.7359244,1.64E-05,5.69E-05,4.95E-05,7.14E-05,0.704700654,0.274038885,0.725044364,0.724372624,3.645059425,2.4790416,7.963421814,9.824190951,13.28645821,6.145647255,63.41608699,96.51472784,2
9.754738784,25.57495724,28.61822522,14.60781935,4.46E-05,3.82E-05,1.86E-05,7.70E-06,0.173492173,0.111545607,0.116692406,0.052762872,0.82509032,1.227515739,1.404379981,0.718352014,0.680774036,1.506794889,1.972283132,0.516029616,2
11.64469272,21.26410886,25.37799748,57.80297422,8.43E-06,8.06E-08,1.43E-05,6.24E-05,0.297340513,0.173738737,0.142630549,0.273880255,1.405743463,1.48418652,1.440871261,3.210597667,1.976114684,2.202809625,2.076109989,10.30793738,2
168.8720462,236.0984272,511.7342793,537.6463852,9.16E-05,1.27E-05,2.09E-07,3.48E-05,0.848875433,1.101877219,2.688627319,1.915636606,8.20551794,12.57824664,28.08192557,27.06946135,67.33052466,158.2122886,788.5945439,732.7557377,2
29.88433226,34.14397122,64.18650408,584.6887708,0.00029009,7.55E-05,3.82E-07,7.51E-05,0.407507999,0.231384815,0.269451371,1.637529683,2.333836648,2.19305028,3.188791698,26.38869576,5.4467935,4.809469529,10.16839249,696.3632637,2
24.64083341,17.75713866,43.8864298,134.9501904,9.60E-05,3.84E-05,2.80E-06,1.65E-08,0.315868905,0.068425957,0.297855793,0.424914474,1.805319556,0.823127243,2.822498928,6.240661645,3.259178699,0.677538458,7.9665002,38.94585776,2
4.551496117,7.442069451,7.543521076,10.81876018,6.85E-06,6.14E-08,2.67E-07,3.35E-06,0.104492156,0.040904724,0.067331454,0.049693109,0.501258871,0.431709189,0.598972832,0.646160378,0.251260456,0.186372824,0.358768454,0.417523234,2
10.08330343,26.61080037,15.24867486,30.43079401,2.96E-07,6.42E-06,5.13E-06,3.19E-05,0.162743078,0.117441892,0.115837535,0.168172516,0.864152044,1.348599461,1.073368886,1.802224937,0.746758755,1.818720505,1.152120765,3.248014723,2
15.05503014,40.26959587,28.12624256,64.95103962,1.40E-06,1.00E-05,2.26E-05,3.12E-05,0.203832137,0.219633387,0.260290753,0.318831552,1.098804947,2.389100209,2.384482489,3.793324319,1.207372312,5.70779981,5.685756738,14.38930939,2
6.83534408,18.22813155,13.93147055,32.37301452,3.87E-07,5.83E-06,9.74E-07,1.52E-07,0.128862765,0.079168704,0.079342618,0.12333984,0.652468063,0.927167786,0.848502615,1.579158157,0.425714574,0.859640103,0.719956688,2.493740485,2
46.60547793,91.388802,34.22598856,35.39489974,0.000725092,6.35E-05,6.25E-05,0.000106894,0.45016492,0.444338045,0.220036506,0.152960307,2.898961818,4.691404217,1.977119098,1.842873813,8.403979624,22.00927353,3.908999927,3.39618389,2
11.50795496,17.03320461,43.61897007,14.71861292,3.73E-05,6.36E-07,5.51E-06,6.59E-06,0.226130504,0.116850934,0.151030602,0.071252579,1.168842864,1.133104935,2.021596298,0.907833274,1.36619364,1.283926793,4.086851593,0.824161253,2
9.533997538,10.08044063,18.82629236,7.684044155,0.000105594,2.99E-06,4.46E-07,1.92E-07,0.191145132,0.053774076,0.094277373,0.032955063,0.997071571,0.574307109,0.958504711,0.409986072,0.994151719,0.329828656,0.91873128,0.16808858,2
14.06635083,22.87331269,14.17644385,37.36816703,5.72E-05,1.21E-05,3.87E-05,1.43E-05,0.242907849,0.176560363,0.112376536,0.172544432,1.25943539,1.667660933,0.941913955,2.183545486,1.586177501,2.781092987,0.887201899,4.767870889,2
135.09938,319.5347711,695.0816398,608.1279949,0.000208314,0.000441629,3.46E-05,0.000171556,1.859518787,2.06460197,4.970624587,3.43285625,9.900968649,19.90980401,52.73753545,38.95785804,98.02918019,396.4002957,2781.247645,1517.714703,2
169.5859639,314.0446276,707.1378329,1206.400003,1.33E-05,0.000231658,5.15E-08,0.001037656,3.009208687,1.681208968,4.425505315,4.184265853,16.14755153,16.978222,42.8085199,57.91616247,260.7434203,288.2600224,1832.569376,3354.281875,2
6.820984447,8.530450903,7.275517039,17.81107706,8.46E-06,2.64E-05,3.65E-05,0.000138771,0.118612711,0.062331944,0.058950344,0.106307367,0.613927872,0.590919282,0.523890867,1.088660661,0.376907432,0.349185598,0.274461641,1.185182036,2
5.790214221,8.25733472,12.21046859,3.973681862,5.48E-06,4.65E-06,3.02E-10,2.32E-06,0.146446767,0.049799217,0.069468975,0.023154423,0.704424082,0.511327026,0.637964294,0.23536621,0.496213288,0.261455328,0.40699844,0.055397253,2
21.62061749,20.19980002,32.73062495,96.3590184,8.60E-05,1.56E-05,1.73E-06,7.67E-05,0.255897436,0.132211751,0.14233698,0.289080872,1.549667593,1.309822489,1.760242573,4.464557823,2.401469648,1.715634953,3.098453916,19.93227656,2
29.20503682,20.65875061,12.21006097,20.13326537,0.000102407,1.93E-05,1.38E-05,1.88E-06,0.369950358,0.162551366,0.080652963,0.150866422,2.102715922,1.467021777,0.831048202,1.562536056,4.421414248,2.152152895,0.690641115,2.441518925,2
32.80540474,33.79283588,47.65478335,83.49109807,8.58E-06,4.30E-06,5.68E-06,0.00015481,0.436065424,0.202608046,0.320725164,0.484445392,2.571162266,2.09467921,3.218048947,5.312603716,6.610875397,4.387680994,10.35583903,28.22375825,2
7.137558127,24.63501585,30.76103452,45.95700815,9.35E-08,8.04E-06,3.92E-09,8.51E-06,0.156752085,0.084074502,0.184455156,0.167820756,0.754823153,1.200479124,1.969404104,2.185616828,0.569757992,1.441150128,3.878552526,4.776920917,2
21.97142179,6.389888586,19.83476962,34.83738181,0.000345272,1.28E-06,1.25E-06,0.000156198,0.316396649,0.050100449,0.095687469,0.19692314,1.742237328,0.429200769,1.107875481,2.148145782,3.035390907,0.1842133,1.227388081,4.614530303,2
21.42818383,24.315,20.87963449,7.505920328,2.13E-06,3.38E-06,2.87E-06,3.55E-08,0.313375234,0.138212834,0.098266498,0.039202506,1.619892927,1.549956813,1.084998641,0.440122295,2.624053094,2.402366123,1.17722205,0.193707635,2
247.5899628,1489.835914,2943.428003,12457.78314,0.00011904,6.73E-08,6.12E-05,0.001110148,5.833759272,11.41526241,27.94305243,52.79085671,25.49179763,101.8128587,246.43533,660.6789722,649.8317465,10365.85819,60730.37187,436496.7043,2
10.79805923,7.570665885,14.96482302,18.3467522,4.75E-05,4.60E-07,4.83E-07,8.40E-06,0.177698613,0.044592399,0.064502551,0.09720972,0.83757467,0.451309933,0.724987776,1.153074229,0.701531328,0.203680656,0.525607275,1.329580178,2
11.82230328,5.602106285,17.65799864,10.38284005,0.000161913,1.94E-05,4.54E-06,3.22E-06,0.237368867,0.051039668,0.12381419,0.046009196,1.223670183,0.42970733,1.238964999,0.553878115,1.497368718,0.18464839,1.53503427,0.306780966,2
17.36169946,16.3472883,6.314154006,17.81206807,7.11E-06,5.76E-07,4.44E-06,0.000107565,0.275122113,0.096779707,0.050788321,0.146387136,1.566900173,0.972683965,0.462257913,1.412182115,2.455176154,0.946114096,0.213682378,1.994258326,2
13.54415661,8.218436396,7.357625173,20.32288829,5.36E-08,6.35E-08,1.37E-06,4.31E-05,0.206846828,0.071184646,0.045155158,0.117223669,1.09899744,0.625555207,0.461341219,1.293626632,1.207795373,0.391319318,0.21283572,1.673469863,2
4.826575604,21.94960324,12.93887435,20.26650192,2.35E-08,6.02E-08,6.61E-08,7.81E-05,0.107737987,0.081542224,0.052546255,0.12819437,0.54477944,1.049478424,0.636046769,1.441319899,0.296784638,1.101404962,0.404555492,2.077403052,2
18.20027694,3.274851918,11.98209895,48.44808252,9.92E-06,1.15E-05,8.65E-07,0.000204388,0.24413881,0.030156843,0.092093426,0.178923569,1.325285037,0.255079644,0.905079861,2.315112864,1.756380429,0.065065625,0.819169555,5.359747572,2
7.752096955,4.9252558,25.74141146,23.33723476,8.83E-05,6.28E-09,2.73E-09,0.000117801,0.174822603,0.027710222,0.107101748,0.136559047,0.843160973,0.286943423,1.30168645,1.427230664,0.710920426,0.082336528,1.694387614,2.036987369,2
143.2344691,203.731676,760.285609,6453.581066,0.000161456,3.77E-06,0.000491231,0.002211239,2.290641063,1.867068105,4.144643991,27.66849962,12.11317318,16.32249067,42.69669468,349.0495666,146.7289645,266.4237018,1823.007737,121835.5999,2
16.79387849,15.3941042,18.21680655,18.22631972,2.25E-05,2.74E-08,2.82E-06,1.07E-06,0.237137132,0.093120248,0.08781151,0.087321093,1.27237479,0.920294732,0.945166824,1.066999295,1.618937607,0.846942394,0.893340325,1.138487495,2
16.4587846,8.818387538,33.82664187,10.28761909,7.02E-05,1.07E-06,1.03E-05,2.51E-06,0.206160487,0.088783342,0.240272552,0.034505359,1.203082123,0.748684677,2.493090206,0.484199622,1.447406594,0.560528746,6.215498776,0.234449274,2
20.15299128,30.00135941,24.79731696,10.77707949,5.63E-06,1.50E-05,1.48E-05,1.69E-05,0.301462311,0.200990005,0.173838288,0.073900641,1.654743924,1.863926602,1.709939546,0.716404162,2.738177453,3.474222378,2.92389325,0.513234923,2
24.40084348,10.36416661,27.08415389,26.58948252,4.78E-06,5.49E-06,4.37E-06,1.24E-05,0.458723239,0.064053725,0.137043095,0.072089963,2.459559496,0.658950605,1.544464602,1.19691683,6.049432914,0.4342159,2.385370905,1.432609899,2
21.09484665,41.95598658,42.97516878,32.12225808,5.52E-07,3.66E-06,1.25E-05,9.43E-05,0.242835363,0.13058491,0.268982473,0.156836586,1.319896564,1.88906778,2.859891182,1.807749542,1.74212694,3.568577079,8.178977571,3.267958405,2
15.31568969,24.40206194,33.51838082,25.85875098,5.38E-06,2.97E-05,4.06E-05,5.77E-05,0.29560301,0.13490818,0.201198114,0.12017907,1.511402892,1.360571468,2.093212728,1.567343332,2.284338701,1.851154719,4.381539525,2.45656512,2
35.30133233,53.07416317,33.94986375,59.53812906,9.40E-05,2.54E-05,5.48E-09,7.72E-05,0.364678483,0.368419322,0.164034197,0.204691635,2.29204437,3.491906966,1.810716219,2.811427871,5.253467393,12.19341426,3.278693226,7.904126672,2
8.583370158,11.9825385,10.72809132,28.27291954,5.73E-05,3.43E-05,1.71E-07,0.000102403,0.194066849,0.071975389,0.078347744,0.161680272,0.994646265,0.754993695,0.745096396,1.717030283,0.989321193,0.570015479,0.555168639,2.948192992,2
84.31927111,216.485423,437.4003498,181.8857074,7.94E-06,1.26E-06,0.000531895,7.78E-08,1.140064331,1.087312375,2.322886215,1.022114443,7.138532722,11.62545926,25.06483157,10.61175025,50.95864943,135.1513029,628.2457819,112.6092434,2
112.0116662,122.8548756,173.4195545,314.2796737,2.38E-05,4.85E-06,2.35E-05,2.09E-05,0.763135847,0.87616867,0.970225858,1.1552256,5.736837388,8.13934416,10.57221986,15.37874984,32.91130322,66.24892335,111.7718328,236.5059468,2
20.14679483,40.68781246,38.54180641,23.12886943,0.000464704,4.02E-05,3.43E-06,5.88E-05,0.376579111,0.198576166,0.241885402,0.120897585,1.898707894,2.05720507,2.53255397,1.302442455,3.605091668,4.232092698,6.41382961,1.696356349,2
15.00478147,26.69120162,17.56331304,17.65734799,0.000236076,5.77E-06,2.80E-08,0.000117843,0.220779806,0.151085695,0.153244368,0.114261013,1.250716502,1.634835331,1.31693137,1.106322524,1.564291768,2.67268656,1.734308234,1.223949526,2
44.20436852,15.81426098,68.17154263,49.00939743,1.94E-05,4.04E-05,3.97E-05,0.000185502,0.397142215,0.109180838,0.286325199,0.21794157,2.86821408,1.017182878,3.461616786,2.622762338,8.22665201,1.034661007,11.98279077,6.878882281,2
18.28050777,11.181298,10.11827498,21.77650212,2.08E-05,1.23E-06,6.78E-06,1.57E-05,0.345421068,0.099893229,0.09416854,0.106228491,1.725401753,0.877225738,0.767938697,1.217254878,2.977011208,0.769524995,0.589729842,1.481709438,2
35.66242132,31.03542812,31.91185219,114.2840069,3.97E-05,5.81E-06,1.60E-05,2.02E-05,0.437502261,0.192878849,0.293235626,0.379580156,2.779361653,2.07943855,2.523788709,5.394074769,7.7248512,4.324064684,6.369509447,29.09604261,2
52.56416667,70.37668676,127.9639845,185.9331379,7.42E-06,2.40E-05,1.20E-05,0.000212295,0.785288371,0.506261891,1.018262425,1.316889634,4.172942534,4.584740786,9.26243485,13.71866343,17.41344939,21.01984808,85.79269934,188.2017262,2
29.79424039,39.17606795,445.0802925,143.6862811,3.57E-06,6.33E-05,2.03E-07,5.64E-06,0.588535226,0.344394532,1.274342819,0.8870618,2.813183344,2.910223427,20.40260803,9.849202106,7.914000528,8.469400397,416.2664144,97.00678212,2
21.37755263,59.93012599,69.52299208,465.6556487,0.000235555,1.21E-05,8.04E-06,2.65E-07,0.410955591,0.448942513,0.385860891,2.237982215,2.043002102,4.235412591,4.145571528,29.0450901,4.173857588,17.93871982,17.18576329,843.6172592,2
36.58634298,66.33737098,92.58562701,366.6763502,6.27E-05,8.78E-05,3.67E-05,0.000606309,0.704464385,0.332059028,0.585980408,1.075547894,3.400935936,3.782718697,5.599779675,16.97911234,11.56636524,14.30896074,31.35753241,288.290256,2
92.91786893,60.69021047,354.3537251,630.2554569,0.000933467,5.92E-07,5.29E-06,0.000569524,1.484290974,0.525178094,1.365262356,2.904753538,7.993885267,4.516295053,17.10107523,35.80121378,63.90220166,20.39692101,292.4467741,1281.726908,2
31.95785867,9.74067069,24.89460891,34.75504507,1.16E-05,7.94E-08,5.92E-05,3.63E-05,0.356377534,0.082885166,0.135749977,0.145892601,2.288817303,0.697237035,1.35308296,1.820550073,5.238684645,0.486139483,1.830833495,3.314402567,2
19.92373616,205.6594254,48.47185124,12.96705812,4.12E-05,4.68E-05,7.04E-06,7.99E-05,0.339414623,0.690611278,0.351070715,0.097858342,1.697694,9.432613505,3.301132396,0.936181602,2.882164917,88.97419753,10.8974751,0.876435992,2
33.14616361,39.68831992,118.5210843,480.0132621,2.93E-05,2.53E-06,7.19E-05,2.10E-05,0.736625847,0.224329861,0.710166583,1.470342505,3.439080044,2.348865451,7.276415745,22.3583371,11.82727155,5.517168906,52.9462261,499.8952379,2
29.83571204,18.33527901,67.15904551,63.78137988,2.79E-05,2.16E-05,1.10E-07,9.49E-08,0.44207177,0.136825607,0.193088828,0.184970044,2.326896812,1.277850807,3.022139922,3.009126816,5.414448772,1.632902686,9.133329709,9.054844194,2
5.532292569,24.14615593,17.83607467,7.934431843,6.43E-09,2.56E-06,1.82E-06,6.47E-07,0.130685362,0.106705473,0.115570097,0.047783838,0.613896479,1.188019449,1.107625002,0.554297737,0.376868887,1.41139021,1.226833144,0.307245981,2
20.54737201,15.3478517,30.65568811,92.53372788,3.50E-05,1.79E-06,9.55E-06,2.32E-05,0.222119769,0.089054976,0.163272113,0.388722081,1.334069222,0.947996555,1.717007432,5.162354873,1.779740688,0.898697468,2.94811452,26.64990784,2
20.97310087,65.11897013,119.5276776,154.8403709,3.31E-06,9.39E-06,0.00031627,6.35E-05,0.417826982,0.392556536,0.672421686,0.596876854,2.236881297,4.030113571,6.869046016,7.441692946,5.003637936,16.24181539,47.18379317,55.3787939,2
79.32733323,153.7940667,348.3707266,464.409616,0.000145297,7.87E-05,1.34E-05,2.16E-07,0.772891653,0.640725092,1.692399463,2.718883937,4.646537364,7.581307971,20.30761686,31.57241667,21.59030947,57.47623054,412.3993024,996.8174947,2
15.6842825,33.24049551,19.09290196,20.77274287,3.53E-06,7.79E-06,3.49E-05,0.000154266,0.256900061,0.155112684,0.123586597,0.127037183,1.396367261,1.733633913,1.062887693,1.303735055,1.949841529,3.005486544,1.129730247,1.699725093,2
162.6888132,512.174673,333.6183431,236.9443718,3.86E-05,4.01E-05,5.04E-05,2.08E-05,1.721675624,2.47459787,2.233906919,1.575186656,9.99985642,26.53072557,21.90701625,16.65816984,99.99712842,703.8793993,479.9173608,277.4946225,2
12.5989325,10.71032888,13.49643611,36.82033185,2.31E-05,6.54E-05,1.79E-06,8.28E-05,0.225717673,0.058431113,0.101735421,0.162389504,1.144403794,0.565203435,0.946686398,1.941355652,1.309660043,0.319454923,0.896215136,3.768861767,2
30.03741653,89.17278116,533.9760846,717.8205631,2.42E-05,0.000111395,6.57E-06,0.000218943,0.747042112,0.459297936,2.832450809,4.110005634,3.568529528,4.869931926,30.23986616,46.39828466,12.73440299,23.71623696,914.4495057,2152.800819,2
36.74548683,25.0100051,182.9094919,56.23453799,2.71E-06,4.48E-07,0.0001785,0.000454322,0.35023918,0.134046161,0.781934669,0.370670652,2.246753031,1.376570766,9.47847521,3.962703249,5.04789918,1.894947074,89.84149231,15.70301704,2
22.25585688,47.28881332,15.69179849,20.44222787,4.13E-07,8.05E-06,1.13E-08,9.74E-05,0.27146772,0.186886691,0.084736456,0.125344169,1.655496992,2.32640902,0.890407524,1.359544969,2.740670291,5.412178927,0.792825558,1.848362524,2
8.383785949,11.42292646,43.373665,127.4712612,1.69E-05,2.94E-06,7.67E-05,7.49E-05,0.160169094,0.084522978,0.25238454,0.522424589,0.792712327,0.76690288,2.44070336,6.369110335,0.628392834,0.588140027,5.95703289,40.56556647,2
28.11372595,58.00320397,40.49294388,14.40077994,3.43E-05,4.06E-06,3.51E-06,1.72E-05,0.284332265,0.178261565,0.164378194,0.08710291,1.874147003,2.652986453,2.025260664,0.90624526,3.512426991,7.03833712,4.101680758,0.821280471,2
11.51468833,18.38058251,35.26805924,44.11973046,1.43E-05,1.76E-08,4.65E-06,7.11E-05,0.245565638,0.07124395,0.162049644,0.232531925,1.161247365,0.88742205,1.791420468,2.715872917,1.348495444,0.787517895,3.209187294,7.375965703,2
16.40039272,9.848048111,19.50035015,61.20667472,9.86E-06,4.39E-07,6.38E-06,8.25E-07,0.291857481,0.066833026,0.13659875,0.345626389,1.51790007,0.703289937,1.250843098,4.036418434,2.304020621,0.494616735,1.564608456,16.29267377,2
